,SRR4425681,SRR4425689,SRR4425686,SRR4425695,SRR4425687,SRR4425688,SRR4425694,SRR4425690,SRR4425683,SRR4425685,SRR4425656,SRR4425684,SRR4425692,SRR4425691,SRR4425696,SRR4425682
MEG_6662|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7315|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2704|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EFMA,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7312|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,0,207,652,0,572,199,0,532,386,470,0,0,0,0,0,501
MEG_6619|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5824|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|QACAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6807|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3244|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|GYRBA|RequiresSNPConfirmation,589,0,2684,479,0,56,0,107,1138,539,0,1234,0,0,589,842
MEG_1652|Biocides|Biguanide_resistance|Biguanide_cation_efflux|CEPAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7217|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,848,124,889,478,547,150,0,497,450,882,0,329,0,0,1110,1131
MEG_702|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1772|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1688|Drugs|betalactams|Class_A_betalactamases|CFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
MEG_6913|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2913|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6725|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2637|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1645|Drugs|betalactams|Class_A_betalactamases|CEPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6955|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERB,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
MEG_989|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_741|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2393|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2927|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4198|Metals|Nickel_resistance|Nickel_resistance_protein|NIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3982|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,0,0,4929,0,0,0,0,0,4711,9262,0,8703,0,0,0,0
MEG_6510|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|SILS,26,0,283,0,0,0,0,0,118,0,0,0,0,0,58,0
MEG_6695|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1682|Drugs|Multi-drug_resistance|MDR_23S_ribosomal_RNA_methyltransferase|CFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6079|Drugs|betalactams|Class_A_betalactamases|ROB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6623|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4215|Drugs|Aminoglycosides|16S_rRNA_methyltransferases|NPMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1860|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7350|Drugs|Glycopeptides|VanB-type_resistance_protein|VANB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2809|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,0,0,5873,0,54,0,0,36,3485,15468,0,14763,0,0,0,0
MEG_7149|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,1021,141,149,284,550,193,22,535,121,46,0,0,0,0,1004,1123
MEG_677|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1086|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,0,0,50,0,0,0,0,0,20,0,0,0,0,13,0,0
MEG_1602|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3133|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|GESB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2897|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECE,0,0,161,0,0,0,0,0,32,52,0,51,0,0,53,45
MEG_2954|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,18,0,27,0,0,0,0
MEG_1020|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5224|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7499|Drugs|Glycopeptides|VanC-type_regulator|VANSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_359|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7513|Drugs|Glycopeptides|VanG-type_regulator|VANSG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3641|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA,3485,0,4953,1345,0,0,423,0,1010,1138,653,1086,307,168,2354,4663
MEG_4745|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,13,0,0,0,0,0,15,0,0,0
MEG_7339|Drugs|Glycopeptides|VanA-type_resistance_protein|VANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6731|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3736|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDFA,0,0,163,0,0,0,0,0,47,49,0,100,0,0,0,59
MEG_2508|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2523|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2443|Metals|Copper_resistance|Copper_resistance_regulator|CUER,60,7,445,76,0,0,0,14,149,67,0,141,0,0,61,96
MEG_6030|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1760|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3806|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6670|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_236|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2485|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1871|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6157|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6159|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,37,0,0,55,0,0,0,0,0,0,0,0,0,0,0,141
MEG_2089|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC,0,0,113,0,0,0,0,0,0,28,0,0,0,0,0,30
MEG_3290|Biocides|Acetate_resistance|Acetate_resistance_protein|ICLR,68,0,347,55,0,0,0,0,131,47,0,145,0,0,79,103
MEG_678|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6138|Drugs|Glycopeptides|Vancomycin-resistant_mutation|RPOC|RequiresSNPConfirmation,9266,1167,7366,1544,6087,1611,0,4319,3119,2651,0,2334,0,0,4693,9039
MEG_7051|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6037|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRVC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5335|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1568|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2378|Drugs|betalactams|Class_A_betalactamases|CTX,85,0,240,29,0,0,0,0,25,0,0,143,0,0,0,93
MEG_1247|Drugs|betalactams|Class_A_betalactamases|BLAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7451|Drugs|Glycopeptides|VanA-type_regulator|VANRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3448|Drugs|Aminoglycosides|Aminoglycoside_efflux_pumps|KDPE,98,10,594,113,0,0,0,0,222,126,0,302,0,0,125,200
MEG_2519|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5771|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|PERO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7100|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,594,0,0,0,0,0,0,0,0,0,0,0,0,0,513,0
MEG_7043|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7303|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,1415,382,7576,597,1602,409,115,1160,3470,5337,0,4896,0,0,1378,1940
MEG_2760|Drugs|MLS|23S_rRNA_methyltransferases|ERM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6735|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1861|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7228|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,2057,233,0,786,643,172,0,608,192,166,0,0,0,0,2693,2322
MEG_3469|Drugs|betalactams|Class_A_betalactamases|KPC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7031|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,423,0,0,0,155,0,0,142,0,0,0,0,0,0,0,331
MEG_2815|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,0,0,189,0,0,0,0,0,85,194,0,175,0,0,0,0
MEG_970|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6120|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,6378,976,5965,812,5193,1413,0,3742,2182,871,0,788,0,0,2854,6788
MEG_1988|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_356|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6719|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2816|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,0,0,225,0,0,0,0,0,152,238,0,207,0,0,0,0
MEG_6504|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILF,35,0,125,8,0,0,0,0,63,17,0,15,0,0,41,30
MEG_3870|Metals|Mercury_resistance|Mercury_resistance_protein|MERF,0,0,0,0,0,0,5,0,0,0,7,0,8,5,0,0
MEG_7547|Drugs|Glycopeptides|VanA-type_resistance_protein|VANXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3988|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,125253,23954,91924,31296,103517,30548,9402,77438,46369,18609,10183,16451,9837,4049,87461,141596
MEG_4325|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6653|Metals|Copper_resistance|Copper_resistance_protein|TCRY,124,0,2186,68,0,0,0,0,1417,2445,0,3159,0,0,106,362
MEG_241|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7159|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,910,184,87,286,589,254,0,623,155,50,0,0,0,0,931,1132
MEG_687|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6697|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2729|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRD,171,0,791,123,0,18,0,20,222,133,0,286,0,0,124,181
MEG_4293|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|OPMD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_895|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3271|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|HNS,62,0,412,71,8,0,0,8,124,69,0,143,0,0,64,129
MEG_1211|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|BCR,43,0,183,19,0,0,0,0,51,35,0,55,0,0,26,54
MEG_1673|Drugs|betalactams|Class_B_betalactamases|CFIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1695|Drugs|betalactams|Class_A_betalactamases|CFX,116,116,0,46,440,185,0,294,0,0,0,0,0,0,223,294
MEG_4070|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5386|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_857|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6843|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3002|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2896|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECE,28,0,224,23,0,9,0,0,44,52,0,45,0,0,55,44
MEG_1633|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6854|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4280|Drugs|betalactams|Mutant_porin_proteins|OMP36|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6103|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,6286,0,0,0,2686,0,0,0,0,0,0,0,0,0,0,5803
MEG_2791|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,342,0,442,120,0,0,0,0,250,944,0,755,0,0,295,338
MEG_2861|Drugs|MLS|23S_rRNA_methyltransferases|ERMX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1703|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7311|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1544|Drugs|betalactams|Class_A_betalactamases|CARB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7048|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_43|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3291|Biocides|Acetate_resistance|Acetate_resistance_protein|ICLR,89,0,559,66,0,0,0,13,196,98,0,289,0,0,141,176
MEG_1944|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2136|Metals|Copper_resistance|Copper_resistance_regulator|CSOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2720|Biocides|Multi-biocide_resistance|Multi-biocide_MATE_efflux_pump|EMMDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3025|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3880|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR,0,0,0,0,0,0,59,0,0,0,45,0,78,27,0,0
MEG_6612|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,13,0,22,70,0,55,0,0,0,0
MEG_6639|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULIII,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4197|Metals|Nickel_resistance|Nickel_resistance_protein|NIRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6073|Drugs|Aminoglycosides|16S_rRNA_methyltransferases|RMTG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_961|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
MEG_7560|Drugs|Glycopeptides|VanB-type_resistance_protein|VANXB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2441|Metals|Copper_resistance|Copper_resistance_protein|CUEP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2121|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,153,0,1106,135,0,0,0,0,356,223,0,505,0,0,209,288
MEG_1792|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2534|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3618|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUF,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0
MEG_7079|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7104|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,344,0,0,0,0,28,170,261,0,283,0,0,0,0
MEG_6815|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6173|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SDEB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2440|Metals|Copper_resistance|Copper_resistance_protein|CUEO,235,0,1457,254,0,34,0,47,567,260,0,605,0,0,284,407
MEG_7169|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,810,45,288,343,201,62,0,208,167,282,0,88,0,0,768,971
MEG_3808|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7850|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ZIPB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_685|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7813|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YCHH,54,0,232,28,0,6,0,0,62,40,0,98,0,0,48,79
MEG_1909|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3134|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|GESC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7247|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETZ,31,0,141,0,0,0,0,0,81,513,0,371,0,0,0,59
MEG_2821|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,0,0,2991,0,14,0,0,0,1278,3910,0,2992,0,0,0,0
MEG_3947|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|MGTA,218,0,984,160,0,0,0,0,298,181,0,567,0,0,252,319
MEG_2859|Drugs|MLS|23S_rRNA_methyltransferases|ERMX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1897|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7172|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,2192,0,0,1120,159,0,0,168,83,126,0,0,0,0,1938,2450
MEG_6505|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILF,0,0,27,0,0,0,0,0,9,0,0,5,0,0,17,12
MEG_5835|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_855|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1013|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME,115,0,204,20,0,0,0,0,259,95,0,0,0,0,99,274
MEG_3513|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|KPN,93,0,441,68,0,0,0,0,148,74,0,208,0,0,83,109
MEG_362|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1564|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_339|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2961|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3951|Drugs|betalactams|Class_C_betalactamases|MIR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6076|Drugs|betalactams|Class_A_betalactamases|ROB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_38|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1825|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7233|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,914,168,333,408,615,133,0,593,651,162,0,74,0,0,1092,1165
MEG_6077|Drugs|betalactams|Class_A_betalactamases|ROB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2784|Drugs|MLS|23S_rRNA_methyltransferases|ERMA,0,0,0,0,0,0,0,0,0,778,0,752,0,0,0,0
MEG_1009|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,51
MEG_7321|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,1063,179,1909,0,844,0,0,679,1071,1740,0,1588,0,0,678,1061
MEG_2855|Drugs|MLS|23S_rRNA_methyltransferases|ERMX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3829|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7649|Drugs|betalactams|Class_A_betalactamases|VEB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
